id,date,input,voters,imgur_id
4158,"2016-09-15 08:41:57.220",a,"[""59411980""]",RvTTMQz
4159,"2016-09-15 08:51:29.221",down,[],54g3URR
4160,"2016-09-15 09:00:05.485",up,[],2wvgkBK
4161,"2016-09-15 09:12:44.277",a,[],I9RWTCw
4162,"2016-09-15 09:21:31.532",a,"[""85229284""]",6fGXmk9
4163,"2016-09-15 09:30:13.711",a,"[""1859758""]",vfkgTYZ
4164,"2016-09-15 09:39:31.062",a,[],K1Vcs8T
4165,"2016-09-15 09:48:25.811",b,"[""39400233""]",YrL3xP1
4166,"2016-09-15 09:57:47.037",b,[],JUjp0eK
4167,"2016-09-15 10:11:19.564",a,"[""58490365""]",wdKdQU2
4168,"2016-09-15 10:27:54.257",a,"[""40514235""]",BEiIlrH
4169,"2016-09-15 10:36:46.324",a,[],DuXuzaw
4170,"2016-09-15 10:45:59.758",b,[],n8tF2oJ
4171,"2016-09-15 10:54:12.350",a,"[""120527409""]",cg1aKu5
4172,"2016-09-15 11:07:21.040",b,[],DIhT37k
4173,"2016-09-15 11:13:31.454",up,"[""49038507"", ""74900717""]",HoyROEE
4174,"2016-09-15 11:22:06.858",up,"[""114297737"", ""60238451"", ""134208972"", ""19397150""]",4f5etbe
4175,"2016-09-15 11:30:00.060",a,"[""110030945"", ""59327274""]",Wo0QIiL
4176,"2016-09-15 11:37:08.485",a,"[""103188213""]",4PCEUI2
4177,"2016-09-15 11:46:37.251",b,[],A5oGz7i
4178,"2016-09-15 11:55:26.242",a,"[""51148154""]",JI9EzYD
4179,"2016-09-15 12:06:02.872",a,"[""68486190""]",3K3M5qa
4180,"2016-09-15 12:16:10.807",a,"[""15184907"", ""91681158""]",nlyZyP7
4181,"2016-09-15 12:24:41.632",a,[],WLZnlWG
4182,"2016-09-15 12:34:41.881",a,[],SWeFJ9T
4183,"2016-09-15 12:43:25.363",a,[],Gu0CvIm
4184,"2016-09-15 12:50:01.850",a,[],GjiGYBe
4185,"2016-09-15 12:57:51.629",a,[],1QhpfDD
4186,"2016-09-15 13:10:18.176",b,[],BGPWz5B
4187,"2016-09-15 13:19:13.201",up,"[""36918209""]",eteFB9A
4188,"2016-09-15 13:30:21.812",up,[],zOpi3FP
4189,"2016-09-15 13:41:16.400",a,"[""56990776""]",vehJrjp
4190,"2016-09-15 13:52:24.796",a,[],zN8fZsb
4191,"2016-09-15 14:06:00.484",right,"[""86339624"", ""91681158""]",3CdBiuO
4192,"2016-09-15 14:15:44.064",down,[],G4vGcic
4193,"2016-09-15 14:23:45.212",down,"[""134384089"", ""57241061"", ""91681158"", ""43327097""]",Kqxc2GF
4194,"2016-09-15 14:33:17.023",a,"[""86339624"", ""63828812""]",2tAqjdi
4195,"2016-09-15 14:42:04.099",a,[],OVcvYEq
4196,"2016-09-15 14:50:19.961",a,[],ho71ZWj
4197,"2016-09-15 14:58:35.443",b,"[""47697092""]",Wcy2oHW
4198,"2016-09-15 15:10:56.091",up,"[""57002824"", ""31736633"", ""123326028""]",tFJmxx2
4199,"2016-09-15 15:22:10.847",a,"[""57002824"", ""57827469""]",n3owsj6
4200,"2016-09-15 15:30:59.526",right,"[""38488871""]",7ivuLHG
4201,"2016-09-15 15:39:28.171",a,"[""24643060"", ""70602638""]",TZdQcuy
4202,"2016-09-15 15:49:51.633",down,"[""285629""]",4Fuc3zX
4203,"2016-09-15 15:58:04.676",a,"[""105431037"", ""106731575""]",Imvtbad
4204,"2016-09-15 16:09:05.590",down,"[""49300327""]",ADVHnd5
4205,"2016-09-15 16:18:29.282",a,"[""72155522"", ""123326028""]",oYL7C87
4206,"2016-09-15 16:27:54.203",down,[],co7AE7U
4207,"2016-09-15 16:37:05.337",a,"[""40761218"", ""86676326"", ""31864246""]",tq560qH
4208,"2016-09-15 16:47:07.961",down,[],HtmGKI4
4209,"2016-09-15 16:56:01.952",a,"[""76044401""]",vIrTtr1
4210,"2016-09-15 17:09:47.239",up,[],K393sL2
4211,"2016-09-15 17:20:41.996",up,"[""15184907""]",F5duldC
4212,"2016-09-15 17:29:05.383",a,"[""67737796""]",Uk1xDOF
4213,"2016-09-15 17:35:48.614",b,"[""56861516"", ""57548532""]",Rukyuie
4214,"2016-09-15 17:44:31.625",b,"[""133246321""]",wfY46O4
4215,"2016-09-15 17:54:30.652",down,"[""133888490"", ""37019373""]",Un6CdUM
4216,"2016-09-15 18:05:38.372",down,"[""88921764"", ""57241061""]",hy4V7zM
4217,"2016-09-15 18:19:05.872",down,"[""121268605""]",Za1raZd
4218,"2016-09-15 18:28:11.009",down,"[""57002824""]",SX9mJXB
4219,"2016-09-15 18:36:04.455",down,"[""58536340"", ""70602638""]",EEAKscb
4220,"2016-09-15 18:45:15.289",down,[],7DfxXTe
4221,"2016-09-15 18:55:44.706",right,[],91YHdS1
4222,"2016-09-15 19:06:12.104",down,"[""285629"", ""121268605""]",MCUdPI1
4223,"2016-09-15 19:16:09.792",right,[],UuIFsTv
4224,"2016-09-15 19:25:24.873",up,"[""104140044"", ""82484903""]",O3wJ4YX
4225,"2016-09-15 19:34:03.367",up,"[""68617283""]",rIrgNZD
4226,"2016-09-15 19:43:15.105",up,[],kALHot6
4227,"2016-09-15 19:53:26.805",up,[],FoH6NQk
4228,"2016-09-15 20:05:37.071",up,"[""115083092"", ""22436805""]",g2C9BTs
4229,"2016-09-15 20:12:50.792",left,"[""133888490""]",qjeAW24
4230,"2016-09-15 20:22:41.964",a,[],FTT8kBX
4231,"2016-09-15 20:31:37.569",a,[],qzXbDf6
4232,"2016-09-15 20:39:16.884",down,"[""67165762""]",MVXad2e
4233,"2016-09-15 20:50:23.030",down,"[""44314324""]",os3Wepv
4234,"2016-09-15 21:04:08.766",a,[],zY9ax0m
4235,"2016-09-15 21:14:16.800",right,[],I17CCIb
4236,"2016-09-15 21:23:16.698",down,[],59jmcMS
4237,"2016-09-15 21:32:23.857",down,"[""123835074"", ""44314324""]",TpLRVQt
4238,"2016-09-15 21:41:16.132",down,"[""115609544"", ""93714196"", ""55659061""]",nLyCgOU
4239,"2016-09-15 21:49:39.420",down,"[""93797610"", ""120562514"", ""94833614""]",25i7EtY
4240,"2016-09-15 21:56:18.317",a,"[""86818930"", ""26775421""]",kCX141A
4241,"2016-09-15 22:07:04.039",a,[],4TQKKWf
4242,"2016-09-15 22:13:46.572",a,"[""86818930""]",eNycC3P
4243,"2016-09-15 22:22:08.131",down,"[""125627580""]",NJcvx8g
4244,"2016-09-15 22:29:56.428",a,"[""61743391""]",QJDsYIk
4245,"2016-09-15 22:40:12.825",down,"[""134697000"", ""62069933"", ""44314324"", ""57125045"", ""61743391""]",Sh6t3sm
4246,"2016-09-15 22:49:18.978",down,"[""27334697"", ""123993807""]",muBohBr
4247,"2016-09-15 22:58:11.758",a,"[""62474294""]",2bxf1B4
4248,"2016-09-15 23:09:16.752",a,[],GJYjTDN
4249,"2016-09-15 23:18:33.236",a,"[""134697000"", ""82503838""]",alFurlO
4250,"2016-09-15 23:28:27.571",down,"[""72844032"", ""91884445"", ""56722079""]",OY1ZvSz
4251,"2016-09-15 23:36:58.135",down,[],TBsHaDW
4252,"2016-09-15 23:43:48.207",a,"[""91884445"", ""41366605""]",AKtfgZi
4253,"2016-09-15 23:51:00.109",a,"[""26862089""]",Bvz3RB0
4254,"2016-09-16 00:05:47.913",a,"[""28500737"", ""134409698"", ""83198982""]",SZ87PTn
4255,"2016-09-16 00:13:52.341",a,"[""9562001"", ""105597927"", ""88725175""]",TmSOaUd
4256,"2016-09-16 00:22:47.642",down,"[""40332032"", ""44444034"", ""134518578"", ""134409698"", ""112265911""]",5lrtOqz
4257,"2016-09-16 00:32:38.992",a,[],987Lyn3
4258,"2016-09-16 00:40:21.267",a,"[""51148154"", ""121307303"", ""117094519""]",NTX7aBa
4259,"2016-09-16 00:49:12.018",a,[],DkRblfv
4260,"2016-09-16 00:56:50.626",b,"[""58027233"", ""62533316"", ""121307303""]",hVBpzXV
4261,"2016-09-16 01:13:02.666",b,"[""91796334""]",HZaBVMX
4262,"2016-09-16 01:20:16.749",b,"[""94395791"", ""121862223""]",pojpWF9
4263,"2016-09-16 01:27:42.091",b,"[""41366605""]",lbDUFaN
4264,"2016-09-16 01:36:46.823",down,[],j9a46TD
4265,"2016-09-16 01:45:36.045",down,"[""130866501""]",0EepY2R
4266,"2016-09-16 01:54:52.490",down,"[""66467441"", ""93714196"", ""94395791""]",4IdH3ZX
4267,"2016-09-16 02:07:11.262",down,[],tzJ3WkS
4268,"2016-09-16 02:16:06.818",down,[],CH5wMTl
4269,"2016-09-16 02:26:06.424",down,"[""121268605""]",H53kSOS
4270,"2016-09-16 02:36:42.848",left,"[""70950157"", ""121268605""]",u7CluQo
4271,"2016-09-16 02:44:04.884",left,"[""69108126""]",B699Nkm
4272,"2016-09-16 02:53:17.049",left,[],2Uq6etP
4273,"2016-09-16 03:14:15.582",left,"[""133589178""]",MuSbwEf
4274,"2016-09-16 03:24:35.659",left,[],E4naxXp
4275,"2016-09-16 03:35:56.464",left,[],ekpckRB
4276,"2016-09-16 03:48:48.631",left,[],SWd4YJB
4277,"2016-09-16 03:56:53.743",up,[],zqzZcdK
4278,"2016-09-16 04:07:35.602",up,"[""117322206""]",9TG1Urg
4279,"2016-09-16 04:17:19.637",up,"[""91947046""]",hWUiShj
4280,"2016-09-16 04:29:06.154",start,[],FB7X8UV
4281,"2016-09-16 04:36:43.005",down,[],nNWIoTH
4282,"2016-09-16 04:45:27.230",a,"[""117322206"", ""69108126""]",PZ96DGz
4283,"2016-09-16 04:58:56.119",b,[],XGajrtb
4284,"2016-09-16 05:12:13.092",a,"[""41366605"", ""69108126""]",VmMBOoV
4285,"2016-09-16 05:27:58.293",right,[],osbloSP
4286,"2016-09-16 05:36:21.385",down,[],Jjb7zOW
4287,"2016-09-16 05:43:47.679",down,"[""91884445""]",PXyaGhY
4288,"2016-09-16 05:55:43.064",down,"[""71919468""]",xUSqbZG
4289,"2016-09-16 06:10:24.545",a,[],thyp2Y1
4290,"2016-09-16 06:22:48.731",a,[],QmN8UyK
4291,"2016-09-16 06:32:14.374",up,"[""134708300""]",gCZjyZv
4292,"2016-09-16 06:42:06.762",start,"[""36918209"", ""120562514"", ""59749735"", ""60482159""]",AiqlLfg
4293,"2016-09-16 06:50:31.168",a,[],c19ons1
4294,"2016-09-16 06:58:14.935",up,"[""68843850"", ""63813413""]",oaCJrCF
4295,"2016-09-16 07:09:37.684",up,"[""54019635""]",EXgeQ8M
4296,"2016-09-16 07:17:25.848",up,"[""134769368""]",LgF9Bee
4297,"2016-09-16 07:26:22",a,[],EyvYXFL
4298,"2016-09-16 07:35:07.256",a,"[""133366945""]",SqNA3IA
4299,"2016-09-16 07:44:51.203",a,[],VQTge9D
4300,"2016-09-16 07:54:20.537",a,[],0HOiJ9F
4301,"2016-09-16 08:05:59.163",a,[],ZrTLm2U
4302,"2016-09-16 08:18:21.331",a,[],qnYiXqG
4303,"2016-09-16 08:27:04.368",a,"[""36918209""]",DUqFimU
4304,"2016-09-16 08:36:24.832",a,[],zqJpZ5K
4305,"2016-09-16 08:45:19.802",a,[],l2VtWZk
4306,"2016-09-16 08:54:48.572",select,"[""58031234"", ""134518578""]",3tePat6
4307,"2016-09-16 09:07:05.913",up,"[""59552863""]",Iid2ZZd
4308,"2016-09-16 09:14:54.923",up,"[""134518578"", ""54337455""]",Jl2zZ9U
4309,"2016-09-16 09:24:17.471",a,[],oNLpPWX
4310,"2016-09-16 09:34:19.044",a,"[""55077387""]",oN2R2FE
4311,"2016-09-16 09:43:55.981",a,"[""28791761""]",NwNC99z
4312,"2016-09-16 09:50:41.669",a,[],ZILNuER
4313,"2016-09-16 10:04:16.658",a,[],WF2Ef5Y
4314,"2016-09-16 10:13:41.969",a,"[""28791761""]",4aMn5xX
4315,"2016-09-16 10:24:03.723",b,"[""29863368"", ""59327274""]",gL0mMTL
4316,"2016-09-16 10:31:26.465",b,[],qarkgxc
4317,"2016-09-16 10:41:52.743",b,"[""55077387""]",qPedN3w
4318,"2016-09-16 10:51:32.618",b,[],RPTWVRs
4319,"2016-09-16 11:04:56.742",a,"[""132997069""]",lp3r09D
4320,"2016-09-16 11:13:41.369",a,[],jwdHNcJ
4321,"2016-09-16 11:23:20.118",a,[],g7fz3Rh
4322,"2016-09-16 11:32:55.782",right,"[""86818930""]",nS1gQKL
4323,"2016-09-16 11:41:19.367",a,"[""28475790""]",jjk0Dab
4324,"2016-09-16 11:50:44.928",a,[],vxM2KZ1
4325,"2016-09-16 11:59:37.681",a,[],HvtTT2x
4326,"2016-09-16 12:12:43.970",a,[],GlgCB4B
4327,"2016-09-16 12:27:52.774",a,[],t1KV7dq
4328,"2016-09-16 12:37:38.225",a,"[""32097439""]",swPLRL0
4329,"2016-09-16 12:48:01.855",down,"[""70500307"", ""59749735""]",30qcw26
4330,"2016-09-16 12:55:56.258",a,[],iObTz06
4331,"2016-09-16 13:07:21.578",a,[],jO8nrqj
4332,"2016-09-16 13:15:27.446",a,"[""37951748""]",bHonJSE
4333,"2016-09-16 13:25:33.349",a,[],4DZzRDd
4334,"2016-09-16 13:35:14.861",a,"[""65420617"", ""58630454"", ""114297737""]",BYl1eZe
4335,"2016-09-16 13:51:02.906",b,[],SrwEhiQ
4336,"2016-09-16 13:58:57.698",a,[],pWeECX0
4337,"2016-09-16 14:09:30.061",a,[],Q0pvLxV
4338,"2016-09-16 14:25:14.509",a,"[""57356273"", ""67521454""]",1TZNWL1
4339,"2016-09-16 14:34:07.814",a,[],Uty9HZR
4340,"2016-09-16 14:44:06.749",a,[],uSwObyE
4341,"2016-09-16 14:52:45.256",b,"[""124180665"", ""51415452"", ""44899385""]",lqe0ZM7
4342,"2016-09-16 15:00:20.899",a,[],mSpdjFL
4343,"2016-09-16 15:12:28.793",right,"[""114297737""]",Vua9GoK
4344,"2016-09-16 15:28:04.083",a,"[""58033754""]",5jtKuCw
4345,"2016-09-16 15:36:41.011",a,"[""114297737"", ""63813413""]",sq32r8T
4346,"2016-09-16 15:48:25.440",a,[],9symIss
4347,"2016-09-16 15:57:43.050",a,"[""52840101""]",2Xw0vAa
4348,"2016-09-16 16:11:37.578",a,"[""84628009""]",W4PmsAS
4349,"2016-09-16 16:20:54.023",a,"[""91884445""]",JfBdggT
4350,"2016-09-16 16:27:19.489",up,"[""91884445""]",YFfBO20
4351,"2016-09-16 16:36:40.813",up,"[""63813413""]",Q1OQniG
4352,"2016-09-16 16:44:00.356",left,[],UbrJfWz
4353,"2016-09-16 16:52:25.724",left,[],lfKTZ70
4354,"2016-09-16 17:05:36.625",a,"[""44444034"", ""128515402""]",R1JftKN
4355,"2016-09-16 17:12:15.874",a,"[""51763049"", ""44444034""]",dRESpD5
4356,"2016-09-16 17:21:54.928",a,"[""58191817"", ""133366945""]",IS709P4
4357,"2016-09-16 17:30:45.655",a,"[""57780651"", ""63813413"", ""130813702""]",LGS21UX
4358,"2016-09-16 17:37:52.935",a,[],gYQOI2g
4359,"2016-09-16 17:45:01.065",select,"[""90438219"", ""23291453""]",XHtYBNc
4360,"2016-09-16 17:54:19.374",a,"[""133910038""]",Bbb3G5X
4361,"2016-09-16 18:06:27.224",down,[],GJ19D2T
4362,"2016-09-16 18:13:49.734",select,[],BksaOc5
4363,"2016-09-16 18:24:34.463",a,[],h0Umn2A
4364,"2016-09-16 18:33:38.618",a,"[""46032892""]",m8qopNd
4365,"2016-09-16 18:42:34.888",a,"[""70602638""]",QXbbxNv
4366,"2016-09-16 18:51:10.209",a,"[""134703136""]",g1WPsyC
4367,"2016-09-16 19:06:03.384",a,[],nMHJBEi
4368,"2016-09-16 19:14:40.538",b,"[""57697327""]",qHI8wbM
4369,"2016-09-16 19:24:47.806",a,"[""63813413""]",k4xToOd
4370,"2016-09-16 19:34:40.337",a,"[""57710864""]",aK1K3j0
4371,"2016-09-16 19:43:37.063",a,[],Boi84uX
4372,"2016-09-16 19:52:56.977",a,"[""82497202""]",IKNtRS5
4373,"2016-09-16 20:05:04.196",a,"[""62094955""]",im3s7Nb
4374,"2016-09-16 20:12:56.785",a,"[""43706955"", ""63813413"", ""70882630"", ""91481407""]",SQeCrIQ
4375,"2016-09-16 20:20:34.997",a,"[""56946153""]",329PFjt
4376,"2016-09-16 20:30:11.260",down,[],GmFx54c
4377,"2016-09-16 20:38:19.086",left,"[""28500737""]",vBsrOyC
4378,"2016-09-16 20:48:48.416",a,"[""56861516""]",O80mn4I
4379,"2016-09-16 20:59:20.916",a,[],3i2mbwl
4380,"2016-09-16 21:08:44.101",a,[],2Deb1DF
4381,"2016-09-16 21:16:53.838",a,[],RhQ5P11
4382,"2016-09-16 21:25:16.609",a,"[""41366605""]",j72T6qn
4383,"2016-09-16 21:34:18.588",a,"[""118905000""]",ZJkAd5g
4384,"2016-09-16 21:45:19.377",a,"[""124268045""]",MpQ27qb
4385,"2016-09-16 21:52:38.986",a,"[""134617554"", ""38437580""]",Pml7MWe
4386,"2016-09-16 22:06:06.109",a,"[""39288809""]",pakzy4Z
4387,"2016-09-16 22:16:10.614",b,"[""68202284"", ""104317862""]",wgiRktT
4388,"2016-09-16 22:24:35.480",a,"[""124442171""]",GtvzpFT
4389,"2016-09-16 22:33:37.756",a,"[""38437580"", ""91481407""]",OaWA24K
4390,"2016-09-16 22:43:45.952",a,[],NUuJOmW
4391,"2016-09-16 22:57:14.763",a,"[""81063121""]",ftYnfWi
4392,"2016-09-16 23:08:31.684",a,"[""130866501""]",phDVCym
4393,"2016-09-16 23:18:07.297",a,[],XmimGPo
4394,"2016-09-16 23:27:57.590",a,"[""18007368"", ""88370053""]",PdZIn73
4395,"2016-09-16 23:36:14.339",a,"[""93714196""]",MfLP3GG
4396,"2016-09-16 23:47:33.475",a,"[""58191817"", ""110502380"", ""41516605"", ""103690790""]",IDXQnoq
4397,"2016-09-16 23:58:06.101",a,"[""86130691"", ""45864381"", ""42216965""]",9rU2ECU
4398,"2016-09-17 00:11:54.566",down,"[""95769781"", ""134518578"", ""130866501"", ""28295078"", ""102363527"", ""51148154"", ""94395791"", ""127827693"", ""121268605"", ""91481407""]",zH01LUT
4399,"2016-09-17 00:20:41.560",down,"[""94587863""]",PBZ60Q8
4400,"2016-09-17 00:30:00.069",right,"[""130082139"", ""93714196""]",1AvK1jM
4401,"2016-09-17 00:37:51.030",right,"[""28363092"", ""101953595"", ""134767803"", ""93714196"", ""94395791""]",dti7jw7
4402,"2016-09-17 00:45:41.673",a,"[""63951608""]",SjPRDr7
4403,"2016-09-17 00:53:43.542",a,"[""93714196"", ""47081972"", ""42216965"", ""56890481""]",7yLKdle
4404,"2016-09-17 01:05:27.685",a,"[""130720224""]",uhQY0ER
4405,"2016-09-17 01:16:42.837",a,[],FWCfRm9
4406,"2016-09-17 01:25:02.142",a,"[""93714196""]",WyvLj7t
4407,"2016-09-17 01:35:29.423",a,"[""87040816"", ""47081972"", ""93714196"", ""93517885""]",zr93hLQ
4408,"2016-09-17 01:44:30.909",a,"[""87040816""]",A7GH2oy
4409,"2016-09-17 01:52:50.541",a,"[""57310327""]",ukbxcLI
4410,"2016-09-17 02:06:08.129",b,"[""126985195"", ""42216965"", ""77890046""]",heOS0a5
4411,"2016-09-17 02:18:14.839",a,[],pncRqC0
4412,"2016-09-17 02:27:15.359",a,"[""91875483""]",SxKaFVs
4413,"2016-09-17 02:36:27.487",a,[],NkaRjAH
4414,"2016-09-17 02:45:33.348",a,"[""28363092"", ""10858713"", ""133949276"", ""41226966""]",y5H8lQA
4415,"2016-09-17 03:00:28.631",a,"[""133246321"", ""7503068"", ""131042225""]",TLix7x8
4416,"2016-09-17 03:12:48.812",a,[],zIOl5wM
4417,"2016-09-17 03:25:38.587",a,[],s7Bph0v
4418,"2016-09-17 03:34:11.470",down,[],l5veYmL
4419,"2016-09-17 03:40:39.026",left,[],BuOqRLm
4420,"2016-09-17 03:48:38.251",left,[],6Z9EMDP
4421,"2016-09-17 03:57:21.801",left,[],2svpgSd
4422,"2016-09-17 04:10:20.150",left,"[""69817152""]",QMzSPPz
4423,"2016-09-17 04:22:30.709",left,[],rikhQ35
4424,"2016-09-17 04:32:33.619",left,[],WVLyUbw
4425,"2016-09-17 04:39:44.064",up,[],IY2h0jA
4426,"2016-09-17 04:48:23.183",up,[],fTwTyYA
4427,"2016-09-17 04:59:59.918",up,"[""63242874"", ""67763597"", ""26204263""]",FBzljJN
4428,"2016-09-17 05:11:36.588",up,"[""63951608"", ""32097439""]",41vOgNI
4429,"2016-09-17 05:18:59.817",up,"[""122302548"", ""26204263"", ""63008412"", ""285629"", ""91481407""]",4V17nay
4430,"2016-09-17 05:26:27.795",left,[],A6Aq0ua
4431,"2016-09-17 05:36:58.952",up,[],8MkLKDe
4432,"2016-09-17 05:48:51.397",up,[],YaoCZ9f
4433,"2016-09-17 05:58:10.053",left,"[""26202754""]",9ZkzKPY
4434,"2016-09-17 06:11:10.973",left,[],ZqCtOUk
4435,"2016-09-17 06:20:30.469",left,"[""30790032"", ""63951608"", ""102355930"", ""47044715""]",9xGw4qW
4436,"2016-09-17 06:29:24.915",left,"[""57027344"", ""75778659"", ""53982363""]",UdzHjJL
4437,"2016-09-17 06:39:02.601",left,[],lCExrvJ
4438,"2016-09-17 06:48:47.974",left,"[""41366605""]",ehBdtgF
4439,"2016-09-17 06:59:04.649",left,[],9McutSI
4440,"2016-09-17 07:10:37.691",left,"[""130721519""]",YgtAbbv
4441,"2016-09-17 07:18:04.226",left,[],hGxXbow
4442,"2016-09-17 07:26:43.688",left,"[""110640838""]",Ffl738p
4443,"2016-09-17 07:38:51.804",left,"[""99094701"", ""57697327""]",7EX590h
4444,"2016-09-17 07:48:34.009",left,"[""48512193""]",LcJiiMn
4445,"2016-09-17 07:58:16.980",left,"[""110640838""]",rXF3PfO
4446,"2016-09-17 08:11:03.542",up,"[""110640838""]",jXtdYcu
4447,"2016-09-17 08:21:45.841",up,"[""58031234"", ""134767803"", ""91884445""]",BJz0Ahv
4448,"2016-09-17 08:31:30.283",up,[],VgvhbAN
4449,"2016-09-17 08:39:35.182",left,"[""95949503""]",DFKKJVP
4450,"2016-09-17 08:49:06.132",a,"[""58031234"", ""117277002""]",etgw0pi
4451,"2016-09-17 08:57:22.438",a,[],B8EJRyu
4452,"2016-09-17 09:07:41.587",left,[],HwCsDMK
4453,"2016-09-17 09:16:55.678",left,[],atemNAW
4454,"2016-09-17 09:27:33.081",left,"[""63813413""]",VmDWUSP
4455,"2016-09-17 09:35:32.160",left,"[""103690790"", ""68645143""]",LRR6fLo
4456,"2016-09-17 09:46:40.398",left,[],KJEFJ8X
4457,"2016-09-17 09:56:10.767",left,[],wVVFPfw
4458,"2016-09-17 10:08:35.072",left,[],CxNmAJw
4459,"2016-09-17 10:19:13.362",left,"[""7503068""]",Dc5iVN5
4460,"2016-09-17 10:27:41.497",left,[],M6C5obN
4461,"2016-09-17 10:37:19.657",left,"[""129199516""]",eFD781k
4462,"2016-09-17 10:46:32.240",left,"[""56861516""]",nwTwIft
4463,"2016-09-17 10:56:32.876",left,"[""103690790""]",aCm2h8u
4464,"2016-09-17 11:09:41.128",left,[],zYwywIR
4465,"2016-09-17 11:20:20.129",left,"[""63828812""]",XkbuMvO
4466,"2016-09-17 11:28:50.332",left,[],xkBBi8u
4467,"2016-09-17 11:36:07.854",left,"[""134769368"", ""63828812"", ""103690790"", ""82484903""]",MFOBgdN
4468,"2016-09-17 11:44:50.385",left,"[""59068393"", ""57697327""]",8RtQ92Y
4469,"2016-09-17 11:53:30.823",left,[],0elAR7R
4470,"2016-09-17 12:05:29.144",left,"[""57697327""]",No3B7Lp
4471,"2016-09-17 12:16:44.668",left,[],lCzcM9J
4472,"2016-09-17 12:26:36.603",down,"[""93797610"", ""112388932""]",WtWjD1j
4473,"2016-09-17 12:34:42.259",down,[],bjLboV5
4474,"2016-09-17 12:46:26.313",down,[],rA2nKKp
4475,"2016-09-17 12:55:00.523",down,"[""134846223""]",ZNuk1jy
4476,"2016-09-17 13:08:26.135",down,"[""58031234""]",UPBVrGi
4477,"2016-09-17 13:21:35.020",down,"[""47718369""]",ZMdQkBI
4478,"2016-09-17 13:30:04.008",left,[],2H3Ugvo
4479,"2016-09-17 13:37:49.213",left,"[""21760202"", ""125126789"", ""51148154""]",AbUvqjK
4480,"2016-09-17 13:46:50.539",left,"[""84330617""]",7atvNWC
4481,"2016-09-17 13:56:56.809",left,"[""130223265""]",gyibI6G
4482,"2016-09-17 14:09:44.284",left,"[""68617283""]",cK1sveC
4483,"2016-09-17 14:19:00.836",left,[],QE9CtmF
4484,"2016-09-17 14:26:53.997",left,[],jiGVETj
4485,"2016-09-17 14:36:12.124",left,"[""58120889"", ""130223265""]",
4486,"2016-09-17 14:45:02.558",left,"[""18007368"", ""130223265"", ""15184907""]",
4487,"2016-09-17 14:53:18.144",left,"[""60482159""]",
4488,"2016-09-17 15:05:32.522",left,[],
4489,"2016-09-17 15:18:33.517",left,"[""102355930"", ""124867548"", ""95964306"", ""85483151""]",
4490,"2016-09-17 15:29:26.252",left,"[""67165762""]",
4491,"2016-09-17 15:40:12.758",left,"[""118905000"", ""88615779"", ""58630454""]",
4492,"2016-09-17 15:51:02.319",left,"[""83215418"", ""58630454""]",
4493,"2016-09-17 15:58:43.053",left,"[""78070151""]",
4494,"2016-09-17 16:13:55.484",left,"[""114297737""]",
4495,"2016-09-17 16:20:58.721",left,"[""95349984"", ""56948476""]",
4496,"2016-09-17 16:30:06.286",up,[],
4497,"2016-09-17 16:39:54.716",up,"[""93714196"", ""134864052""]",
4498,"2016-09-17 16:51:26.007",up,"[""86158800""]",
4499,"2016-09-17 17:04:05.505",a,[],
4500,"2016-09-17 17:11:37.728",a,"[""38645535""]",
4501,"2016-09-17 17:19:49.579",a,"[""124241975"", ""133589178"", ""60482159"", ""117322206"", ""54337455""]",
4502,"2016-09-17 17:28:42.706",a,"[""38645535"", ""97452951"", ""124241975""]",
4503,"2016-09-17 17:37:47.396",a,"[""30790032"", ""58578547"", ""123040235""]",
4504,"2016-09-17 17:47:41.645",a,"[""58578547""]",
4505,"2016-09-17 17:57:13.492",a,[],
4506,"2016-09-17 18:12:11.443",a,[],
4507,"2016-09-17 18:21:59.860",a,"[""40332032"", ""93714196"", ""65901510""]",
4508,"2016-09-17 18:32:33.587",a,[],
4509,"2016-09-17 18:49:39.730",a,"[""58031234""]",
4510,"2016-09-17 18:57:58.556",a,"[""108714675""]",
4511,"2016-09-17 19:09:14.697",b,[],
4512,"2016-09-17 19:17:09.275",a,"[""26617553"", ""87199178"", ""32349659"", ""51148154"", ""121268605""]",
4513,"2016-09-17 19:25:57.681",a,"[""94720184""]",
4514,"2016-09-17 19:35:13.741",a,"[""94720184"", ""87199178"", ""126515484""]",
4515,"2016-09-17 19:44:08.820",a,"[""44314324""]",
4516,"2016-09-17 19:52:24.321",a,"[""119934925""]",
4517,"2016-09-17 20:05:24.659",b,[],
4518,"2016-09-17 20:13:36.639",a,[],
4519,"2016-09-17 20:24:32.434",a,"[""57220153"", ""56935202"", ""68617283""]",
4520,"2016-09-17 20:33:26.296",a,"[""47718369"", ""72155522""]",
4521,"2016-09-17 20:46:31.407",a,"[""68617283"", ""27121180""]",
4522,"2016-09-17 20:58:08.348",a,[],
4523,"2016-09-17 21:08:29.259",a,"[""134889374"", ""121307303""]",
4524,"2016-09-17 21:18:14.445",a,"[""122354008"", ""68617283"", ""134889374""]",
4525,"2016-09-17 21:27:10.553",a,"[""111294985""]",
4526,"2016-09-17 21:36:12.830",a,[],
4527,"2016-09-17 21:46:42.129",a,"[""110030945"", ""68617283"", ""63813413""]",
4528,"2016-09-17 21:55:56.768",a,"[""134697000"", ""72705698"", ""44954612"", ""118905000"", ""39400233"", ""50185146""]",
