id,date,input,voters,imgur_id
27850,"2016-06-12 21:34:49.098",b,[],
27851,"2016-06-12 21:35:20.540",down,"[""62007161"", ""122352469"", ""49516247""]",
27852,"2016-06-12 21:43:19.430",down,[],
27853,"2016-06-12 21:53:44.981",left,[],
27854,"2016-06-12 22:05:19.340",down,[],
27855,"2016-06-12 22:16:34.576",down,[],
27856,"2016-06-12 22:25:24.832",down,[],
27857,"2016-06-12 22:32:16.701",down,[],
27858,"2016-06-12 22:41:41.826",down,[],
27859,"2016-06-12 22:49:59.780",down,[],
27860,"2016-06-12 22:58:30.445",right,[],
27861,"2016-06-12 23:10:41.015",down,[],
27862,"2016-06-12 23:29:58.104",b,"[""82497202""]",
27863,"2016-06-12 23:30:29.527",down,"[""82497202""]",
27864,"2016-06-12 23:39:09.630",right,"[""86158800""]",
27865,"2016-06-12 23:46:48.664",down,[],
27866,"2016-06-12 23:55:06.496",down,[],
27867,"2016-06-13 00:06:28.613",down,[],
27868,"2016-06-13 00:14:28.475",b,[],
27869,"2016-06-13 00:21:01.693",down,[],
27870,"2016-06-13 00:30:54.189",a,[],
27871,"2016-06-13 00:39:32.550",down,[],
27872,"2016-06-13 00:45:39.669",a,[],
27873,"2016-06-13 00:52:55.804",a,[],
27874,"2016-06-13 01:03:48.740",down,[],
27875,"2016-06-13 01:11:31",down,[],
27876,"2016-06-13 01:18:44.484",right,[],
27877,"2016-06-13 01:24:23.122",right,"[""58191817""]",
27878,"2016-06-13 01:34:53.443",right,[],
27879,"2016-06-13 01:41:18.289",right,[],
27880,"2016-06-13 01:49:24.982",right,[],
27881,"2016-06-13 01:58:18.997",right,[],
27882,"2016-06-13 02:11:55.445",right,[],
27883,"2016-06-13 02:19:47.198",right,[],
27884,"2016-06-13 02:30:35.319",right,[],
27885,"2016-06-13 02:41:18.759",right,[],
27886,"2016-06-13 02:49:00.884",right,[],
27887,"2016-06-13 02:58:35.114",right,[],
27888,"2016-06-13 03:10:36.172",right,[],
27889,"2016-06-13 03:22:41.410",right,[],
27890,"2016-06-13 03:32:24.198",right,[],
27891,"2016-06-13 03:40:48.172",right,[],
27892,"2016-06-13 03:48:45.743",right,[],
27893,"2016-06-13 03:57:24.025",right,[],
27894,"2016-06-13 04:07:42.345",right,[],
27895,"2016-06-13 04:21:08.202",right,[],
27896,"2016-06-13 04:28:00.715",right,[],
27897,"2016-06-13 04:35:45.133",right,[],
27898,"2016-06-13 04:42:57.881",right,[],
27899,"2016-06-13 04:54:13.319",right,[],
27900,"2016-06-13 05:06:45.548",right,[],
27901,"2016-06-13 05:16:00.417",right,[],
27902,"2016-06-13 05:25:58.885",right,[],
27903,"2016-06-13 05:34:16.350",right,[],
27904,"2016-06-13 05:40:47.703",right,[],
27905,"2016-06-13 05:48:54.910",right,[],
27906,"2016-06-13 05:57:16.772",right,[],
27907,"2016-06-13 06:23:13.341",right,"[""288456""]",
27908,"2016-06-13 06:32:00.846",right,[],
27909,"2016-06-13 06:38:15.562",right,[],
27910,"2016-06-13 06:47:52.956",up,[],
27911,"2016-06-13 06:56:40.658",up,[],
27912,"2016-06-13 07:05:34.505",up,[],
27913,"2016-06-13 07:12:00.767",up,[],
27914,"2016-06-13 07:20:45.212",up,[],
27915,"2016-06-13 07:29:03.078",left,[],
27916,"2016-06-13 07:38:12.890",up,[],
27917,"2016-06-13 07:47:25.689",up,[],
27918,"2016-06-13 07:57:25.657",up,[],
27919,"2016-06-13 08:08:10.400",up,[],
27920,"2016-06-13 08:19:46.308",up,[],
27921,"2016-06-13 08:25:16.504",up,[],
27922,"2016-06-13 08:32:39.923",up,[],
27923,"2016-06-13 08:39:25.285",up,[],
27924,"2016-06-13 08:48:11.747",right,[],
27925,"2016-06-13 08:57:36.119",right,[],
27926,"2016-06-13 09:08:33.204",up,[],
27927,"2016-06-13 09:16:11.239",up,[],
27928,"2016-06-13 09:25:05.727",up,[],
27929,"2016-06-13 09:32:49.676",up,[],
27930,"2016-06-13 09:41:30.212",up,[],
27931,"2016-06-13 09:49:29.770",right,[],
27932,"2016-06-13 09:57:47.460",up,[],
27933,"2016-06-13 10:10:57.349",up,[],
27934,"2016-06-13 10:20:26.314",up,[],
27935,"2016-06-13 10:27:51.134",up,[],
27936,"2016-06-13 10:36:02.068",up,[],
27937,"2016-06-13 10:44:47.641",up,[],
27938,"2016-06-13 10:52:33.812",up,[],
27939,"2016-06-13 11:05:01.937",left,[],
27940,"2016-06-13 11:14:18.874",left,[],
27941,"2016-06-13 11:22:28.351",left,[],
27942,"2016-06-13 11:31:09.637",a,[],
27943,"2016-06-13 11:38:30.227",left,[],
27944,"2016-06-13 11:48:38.692",left,[],
27945,"2016-06-13 11:59:26.133",left,[],
27946,"2016-06-13 12:10:06.089",left,[],
27947,"2016-06-13 12:18:39.539",left,[],
27948,"2016-06-13 12:28:42.166",left,[],
27949,"2016-06-13 12:36:22.189",down,[],
27950,"2016-06-13 12:44:44.276",left,[],
27951,"2016-06-13 12:53:43.743",left,[],
27952,"2016-06-13 13:05:36.430",left,[],
27953,"2016-06-13 13:13:07.374",left,[],
27954,"2016-06-13 13:20:42.809",left,[],
27955,"2016-06-13 13:29:29.352",left,[],
27956,"2016-06-13 13:37:54.991",left,[],
27957,"2016-06-13 13:44:51.132",left,[],
27958,"2016-06-13 13:54:37.092",left,[],
27959,"2016-06-13 14:06:42.618",down,[],
27960,"2016-06-13 14:14:15.219",down,[],
27961,"2016-06-13 14:22:00.980",left,[],
27962,"2016-06-13 14:30:19.433",left,[],
27963,"2016-06-13 14:39:20.573",left,[],
27964,"2016-06-13 14:47:25.151",left,[],
27965,"2016-06-13 14:55:14.689",left,[],
27966,"2016-06-13 15:05:45.389",left,[],
27967,"2016-06-13 15:18:05.660",up,[],
27968,"2016-06-13 15:28:40.841",left,[],
27969,"2016-06-13 15:36:09.585",left,"[""96836871""]",
27970,"2016-06-13 15:44:35.328",left,[],
27971,"2016-06-13 15:52:29.683",up,[],
27972,"2016-06-13 16:04:01.628",left,[],
27973,"2016-06-13 16:12:47.498",left,[],
27974,"2016-06-13 16:18:26.468",left,[],
27975,"2016-06-13 16:24:55.286",left,[],
27976,"2016-06-13 16:35:46.759",left,[],
27977,"2016-06-13 16:44:17.508",left,[],
27978,"2016-06-13 16:51:27.094",down,[],
27979,"2016-06-13 17:00:29.930",down,[],
27980,"2016-06-13 17:12:02.861",left,[],
27981,"2016-06-13 17:17:28.687",left,[],
27982,"2016-06-13 17:36:02.357",left,[],
27983,"2016-06-13 17:43:43.136",down,[],
27984,"2016-06-13 17:54:10.381",down,[],
27985,"2016-06-13 18:04:37.151",down,[],
27986,"2016-06-13 18:11:28.349",left,[],
27987,"2016-06-13 18:20:21.519",left,[],
27988,"2016-06-13 18:27:33.045",left,[],
27989,"2016-06-13 18:36:29.037",up,[],
27990,"2016-06-13 18:43:39.367",up,[],
27991,"2016-06-13 18:51:01.874",up,[],
27992,"2016-06-13 18:57:22.131",up,[],
27993,"2016-06-13 19:09:26.959",up,[],
27994,"2016-06-13 19:27:43.277",b,[],
27995,"2016-06-13 19:28:16.474",up,[],
27996,"2016-06-13 19:36:34.594",up,[],
27997,"2016-06-13 19:45:19.026",up,[],
27998,"2016-06-13 19:53:23.764",up,[],
27999,"2016-06-13 20:04:45.723",up,[],
28000,"2016-06-13 20:14:27.902",up,[],
28001,"2016-06-13 20:21:31.197",left,[],
28002,"2016-06-13 20:30:18.702",left,[],
28003,"2016-06-13 20:40:59.808",up,[],
28004,"2016-06-13 20:48:56.387",up,[],
28005,"2016-06-13 20:57:11.483",up,[],
28006,"2016-06-13 21:11:14.821",up,[],
28007,"2016-06-13 21:19:31.728",up,[],
28008,"2016-06-13 21:28:04.879",right,[],
28009,"2016-06-13 21:37:14.666",right,[],
28010,"2016-06-13 21:44:29.338",right,[],
28011,"2016-06-13 21:51:59.390",right,[],
28012,"2016-06-13 21:58:24.978",right,[],
28013,"2016-06-13 22:10:42.914",up,"[""95039457""]",
28014,"2016-06-13 22:18:33.954",up,[],
28015,"2016-06-13 22:24:51.643",down,[],
28016,"2016-06-13 22:32:34.584",right,[],
28017,"2016-06-13 22:41:19.109",a,[],
28018,"2016-06-13 22:50:50.452",right,[],
28019,"2016-06-13 23:00:22.471",right,[],
28020,"2016-06-13 23:12:20.826",right,[],
28021,"2016-06-13 23:24:22.556",down,[],
28022,"2016-06-13 23:31:32.154",b,[],
28023,"2016-06-13 23:38:27.723",a,[],
28024,"2016-06-13 23:45:36.748",a,[],
28025,"2016-06-13 23:52:26.974",a,[],
28026,"2016-06-14 00:05:38.999",right,[],
28027,"2016-06-14 00:15:12.451",right,"[""50969589""]",
28028,"2016-06-14 00:24:06.146",right,"[""50969589""]",
28029,"2016-06-14 00:31:14.378",up,[],
28030,"2016-06-14 00:38:03.746",right,[],
28031,"2016-06-14 00:46:45.354",right,"[""50969589""]",
28032,"2016-06-14 00:54:49.379",up,[],
28033,"2016-06-14 01:04:50.011",up,"[""63813413"", ""50969589""]",
28034,"2016-06-14 01:12:18.650",right,[],
28035,"2016-06-14 01:20:23.988",right,[],
28036,"2016-06-14 01:28:10.892",right,[],
28037,"2016-06-14 01:34:28.524",right,[],
28038,"2016-06-14 01:46:15.250",right,"[""50969589""]",
28039,"2016-06-14 01:56:57.978",right,[],
28040,"2016-06-14 02:07:39.399",right,[],
28041,"2016-06-14 02:16:52.572",right,[],
28042,"2016-06-14 02:22:49.149",right,[],
28043,"2016-06-14 02:32:21.534",down,[],
28044,"2016-06-14 02:40:28.333",right,"[""50969589""]",
28045,"2016-06-14 02:49:03.858",right,[],
28046,"2016-06-14 02:54:55.154",right,[],
28047,"2016-06-14 03:07:09.550",right,[],
28048,"2016-06-14 03:16:05.589",right,[],
28049,"2016-06-14 03:25:29.999",right,[],
28050,"2016-06-14 03:35:50.636",right,[],
28051,"2016-06-14 03:42:47.367",right,[],
28052,"2016-06-14 03:50:50.603",right,[],
28053,"2016-06-14 03:58:09.341",down,[],
28054,"2016-06-14 04:08:30.129",down,[],
28055,"2016-06-14 04:15:51.673",right,"[""49516247""]",
28056,"2016-06-14 04:23:23.945",right,[],
28057,"2016-06-14 04:32:54.300",right,[],
28058,"2016-06-14 04:40:35.778",a,[],
28059,"2016-06-14 04:49:35.796",up,[],
28060,"2016-06-14 04:57:22.335",select,[],
28061,"2016-06-14 05:10:04.902",a,[],
28062,"2016-06-14 05:25:40.526",select,[],
28063,"2016-06-14 05:34:14.963",a,[],
28064,"2016-06-14 05:42:24.794",a,[],
28065,"2016-06-14 05:51:07.627",a,[],
28066,"2016-06-14 05:59:54.328",a,[],
28067,"2016-06-14 06:12:58.510",up,[],
28068,"2016-06-14 06:26:22.332",up,[],
28069,"2016-06-14 06:36:05.684",up,[],
28070,"2016-06-14 06:49:00.903",right,[],
28071,"2016-06-14 06:56:07.566",right,[],
28072,"2016-06-14 07:09:04.366",down,[],
28073,"2016-06-14 07:23:23.068",up,[],
28074,"2016-06-14 07:31:51.675",up,[],
28075,"2016-06-14 07:41:42.560",right,[],
28076,"2016-06-14 07:50:14.056",a,[],
28077,"2016-06-14 07:59:48.348",a,[],
28078,"2016-06-14 08:10:30.239",a,[],
28079,"2016-06-14 08:18:22.294",a,[],
28080,"2016-06-14 08:25:31.269",a,[],
28081,"2016-06-14 08:33:08.374",a,[],
28082,"2016-06-14 08:41:57.977",a,[],
28083,"2016-06-14 08:49:30.222",a,[],
28084,"2016-06-14 08:56:29.977",a,[],
28085,"2016-06-14 09:08:56.583",a,[],
28086,"2016-06-14 09:18:12.765",a,[],
28087,"2016-06-14 09:27:25.035",a,[],
28088,"2016-06-14 09:37:02.643",a,[],
28089,"2016-06-14 09:44:31.938",a,[],
28090,"2016-06-14 09:53:04.030",a,[],
28091,"2016-06-14 10:09:04.506",a,[],
28092,"2016-06-14 10:19:37.683",a,[],
28093,"2016-06-14 10:27:43.860",a,[],
28094,"2016-06-14 10:38:10.035",a,[],
28095,"2016-06-14 10:46:29.405",a,[],
28096,"2016-06-14 10:55:35.244",a,"[""58191817""]",
28097,"2016-06-14 11:07:57.541",a,[],
28098,"2016-06-14 11:14:24.350",a,[],
28099,"2016-06-14 11:21:19.475",a,[],
28100,"2016-06-14 11:28:44.952",a,[],
28101,"2016-06-14 11:37:18.237",a,[],
28102,"2016-06-14 11:47:14.083",a,[],
28103,"2016-06-14 11:57:08.827",a,[],
28104,"2016-06-14 12:07:27.505",a,[],
28105,"2016-06-14 12:14:04.708",a,[],
28106,"2016-06-14 12:23:02.788",a,[],
28107,"2016-06-14 12:33:22.681",a,[],
28108,"2016-06-14 12:41:10.507",a,[],
28109,"2016-06-14 12:50:06.121",a,"[""63813413""]",
28110,"2016-06-14 12:59:28.463",a,[],
28111,"2016-06-14 13:10:52.073",a,[],
28112,"2016-06-14 13:22:28.543",a,"[""79819347""]",
28113,"2016-06-14 13:33:47.878",a,[],
28114,"2016-06-14 13:44:14.441",a,"[""57923541""]",
28115,"2016-06-14 13:50:47.118",a,[],
28116,"2016-06-14 13:57:05.759",a,[],
28117,"2016-06-14 14:09:39.894",a,[],
28118,"2016-06-14 14:22:34.173",a,[],
28119,"2016-06-14 14:32:58.505",a,[],
28120,"2016-06-14 14:39:55.262",a,[],
28121,"2016-06-14 14:47:05.411",a,[],
28122,"2016-06-14 14:57:44.520",a,[],
28123,"2016-06-14 15:09:32.964",a,[],
28124,"2016-06-14 15:18:01.992",a,[],
28125,"2016-06-14 15:26:08.769",a,[],
28126,"2016-06-14 15:34:35.041",a,[],
28127,"2016-06-14 15:45:04.675",a,[],
28128,"2016-06-14 15:53:10.540",a,[],
28129,"2016-06-14 16:00:23.871",a,[],
28130,"2016-06-14 16:12:17.407",a,[],
28131,"2016-06-14 16:21:44.225",a,[],
28132,"2016-06-14 16:29:08.331",a,[],
28133,"2016-06-14 16:36:54.134",a,[],
28134,"2016-06-14 16:44:07.973",a,[],
28135,"2016-06-14 16:53:03.039",a,[],
28136,"2016-06-14 17:05:09.652",a,[],
28137,"2016-06-14 17:16:54.579",a,[],
28138,"2016-06-14 17:24:56.885",a,[],
28139,"2016-06-14 17:33:38.786",a,[],
28140,"2016-06-14 17:41:14.123",a,[],
28141,"2016-06-14 17:48:48.241",a,[],
28142,"2016-06-14 17:57:32.224",a,[],
28143,"2016-06-14 18:33:37.050",a,"[""122352469""]",
28144,"2016-06-14 18:49:56.555",a,[],
28145,"2016-06-14 19:00:29.972",a,[],
28146,"2016-06-14 19:11:45.453",a,[],
28147,"2016-06-14 19:24:35.039",a,[],
28148,"2016-06-14 19:32:01.329",a,[],
28149,"2016-06-14 19:42:46.209",a,"[""58091595""]",
28150,"2016-06-14 19:50:32.026",a,"[""58091595""]",
28151,"2016-06-14 19:59:55.695",a,[],
28152,"2016-06-14 20:11:57.489",a,[],
28153,"2016-06-14 20:21:13.132",a,"[""122352469""]",
28154,"2016-06-14 20:29:20.817",a,[],
28155,"2016-06-14 20:38:11.746",a,"[""49257792""]",
28156,"2016-06-14 20:46:42.065",a,[],
28157,"2016-06-14 20:56:39.817",a,[],
28158,"2016-06-14 21:08:44.590",a,[],
28159,"2016-06-14 21:15:26.953",a,[],
28160,"2016-06-14 21:23:41.912",a,[],
28161,"2016-06-14 21:31:52.540",a,[],
28162,"2016-06-14 21:38:16.299",up,[],
28163,"2016-06-14 21:44:01.490",a,[],
28164,"2016-06-14 21:55:30.981",a,[],
28165,"2016-06-14 22:07:18.692",a,[],
28166,"2016-06-14 22:20:56.019",down,"[""79819347""]",
28167,"2016-06-14 22:28:44.188",down,[],
28168,"2016-06-14 22:35:26.961",down,[],
28169,"2016-06-14 22:46:39.480",down,[],
28170,"2016-06-14 22:53:54.305",down,[],
28171,"2016-06-14 23:04:34.366",down,[],
28172,"2016-06-14 23:13:48.257",down,[],
28173,"2016-06-14 23:21:27.552",down,[],
28174,"2016-06-14 23:29:51.349",a,[],
28175,"2016-06-14 23:35:17.823",a,[],
28176,"2016-06-14 23:44:01.694",a,[],
28177,"2016-06-14 23:55:42.271",a,[],
28178,"2016-06-15 00:06:07.809",down,[],
28179,"2016-06-15 00:12:24.839",a,[],
28180,"2016-06-15 00:20:44.005",a,[],
28181,"2016-06-15 00:28:05.843",a,[],
28182,"2016-06-15 00:36:52.735",a,[],
28183,"2016-06-15 00:44:23.871",a,[],
28184,"2016-06-15 00:50:24.813",a,[],
28185,"2016-06-15 00:59:05.356",a,[],
28186,"2016-06-15 01:10:04.337",a,[],
28187,"2016-06-15 01:16:56.637",a,[],
28188,"2016-06-15 01:26:49.142",a,[],
28189,"2016-06-15 01:34:55.342",a,[],
28190,"2016-06-15 01:42:46.450",a,[],
28191,"2016-06-15 02:13:32.071",a,[],
28192,"2016-06-15 02:14:05.766",a,[],
28193,"2016-06-15 02:21:46.913",a,[],
28194,"2016-06-15 02:31:14.468",a,[],
28195,"2016-06-15 02:37:27.888",a,[],
28196,"2016-06-15 02:46:28.877",a,[],
28197,"2016-06-15 02:54:37.377",a,[],
28198,"2016-06-15 03:06:18.412",a,[],
28199,"2016-06-15 03:11:41.496",a,[],
28200,"2016-06-15 03:18:53.148",a,[],
28201,"2016-06-15 03:27:41.585",a,[],
28202,"2016-06-15 03:36:04.378",a,[],
28203,"2016-06-15 03:46:20.308",down,[],
28204,"2016-06-15 03:54:42.331",a,[],
28205,"2016-06-15 04:07:04.484",a,[],
28206,"2016-06-15 04:12:15.033",a,[],
28207,"2016-06-15 04:20:46.095",a,[],
28208,"2016-06-15 04:28:07.699",a,[],
28209,"2016-06-15 04:38:40.024",a,[],
28210,"2016-06-15 04:48:01.959",a,[],
28211,"2016-06-15 04:56:36.169",a,[],
28212,"2016-06-15 05:07:28.074",down,[],
28213,"2016-06-15 05:17:26.825",down,[],
28214,"2016-06-15 05:26:01.001",down,[],
28215,"2016-06-15 05:31:14.612",down,[],
28216,"2016-06-15 05:38:32.932",down,[],
28217,"2016-06-15 05:47:02.769",right,[],
28218,"2016-06-15 05:55:13.991",right,[],
28219,"2016-06-15 06:07:49.266",right,[],
28220,"2016-06-15 06:14:29.478",right,[],
28221,"2016-06-15 06:23:10.163",right,[],
28222,"2016-06-15 06:31:11.471",a,[],
28223,"2016-06-15 06:38:26.391",a,[],
28224,"2016-06-15 06:45:44.926",a,[],
28225,"2016-06-15 06:54:27.387",a,[],
28226,"2016-06-15 07:09:01.298",right,[],
28227,"2016-06-15 07:18:02.938",right,[],
28228,"2016-06-15 07:26:26.630",a,[],
28229,"2016-06-15 07:36:09.685",a,[],
28230,"2016-06-15 07:43:49.973",right,[],
28231,"2016-06-15 07:52:28.772",a,[],
28232,"2016-06-15 08:03:49.931",start,[],
28233,"2016-06-15 08:14:42.143",left,[],
28234,"2016-06-15 08:23:00.599",a,[],
28235,"2016-06-15 08:32:58.230",right,[],
28236,"2016-06-15 08:40:47.538",a,[],
28237,"2016-06-15 08:49:19.403",a,[],
28238,"2016-06-15 08:56:29.823",a,[],
28239,"2016-06-15 09:06:18.464",a,[],
28240,"2016-06-15 09:15:12.706",a,[],
28241,"2016-06-15 09:22:50.497",a,[],
28242,"2016-06-15 09:27:59.796",a,[],
28243,"2016-06-15 09:36:24.638",a,[],
28244,"2016-06-15 09:44:49.040",right,[],
28245,"2016-06-15 09:54:41.327",right,[],
28246,"2016-06-15 10:07:48.259",right,[],
28247,"2016-06-15 10:14:25.557",right,[],
28248,"2016-06-15 10:22:08.485",right,[],
28249,"2016-06-15 10:30:42.857",right,[],
28250,"2016-06-15 10:41:43.062",right,[],
28251,"2016-06-15 10:53:15.691",right,[],
28252,"2016-06-15 11:04:51.514",right,[],
28253,"2016-06-15 11:17:19.585",right,[],
28254,"2016-06-15 11:25:40.090",right,[],
28255,"2016-06-15 11:33:17.552",right,[],
28256,"2016-06-15 11:39:30.248",right,[],
28257,"2016-06-15 11:47:57.112",right,[],
28258,"2016-06-15 11:56:21.644",right,[],
28259,"2016-06-15 12:07:07.142",right,[],
28260,"2016-06-15 12:17:04.419",right,[],
28261,"2016-06-15 12:29:06.237",right,[],
28262,"2016-06-15 12:37:51.558",right,[],
28263,"2016-06-15 12:45:25.075",right,[],
28264,"2016-06-15 12:51:40.490",right,[],
28265,"2016-06-15 12:59:48.341",a,[],
28266,"2016-06-15 13:11:07.043",a,[],
28267,"2016-06-15 13:18:54.891",a,[],
28268,"2016-06-15 13:26:42.133",a,[],
28269,"2016-06-15 13:33:53.545",a,[],
28270,"2016-06-15 13:41:58.897",a,[],
28271,"2016-06-15 13:49:47.532",a,[],
28272,"2016-06-15 13:56:27.304",a,[],
28273,"2016-06-15 14:08:35.496",a,[],
28274,"2016-06-15 14:18:52.574",a,[],
28275,"2016-06-15 14:28:45.530",a,[],
28276,"2016-06-15 14:36:10.317",a,[],
28277,"2016-06-15 14:42:55.821",a,[],
28278,"2016-06-15 14:51:27.892",a,"[""59365522""]",
28279,"2016-06-15 15:07:26.323",a,[],
28280,"2016-06-15 15:18:05.168",a,[],
28281,"2016-06-15 15:26:25.815",a,[],
28282,"2016-06-15 15:33:37.438",a,[],
28283,"2016-06-15 15:41:26.267",a,[],
28284,"2016-06-15 15:48:41.871",a,[],
28285,"2016-06-15 15:56:33.418",a,[],
28286,"2016-06-15 16:07:24.612",a,[],
28287,"2016-06-15 16:19:00.962",a,"[""58042517""]",
28288,"2016-06-15 16:27:06.474",up,[],
28289,"2016-06-15 16:35:13.655",up,[],
28290,"2016-06-15 16:43:07.211",up,[],
28291,"2016-06-15 16:49:02.057",up,[],
28292,"2016-06-15 16:59:57.508",up,"[""79819347""]",
28293,"2016-06-15 17:10:20.030",up,[],
28294,"2016-06-15 17:17:23.582",up,[],
28295,"2016-06-15 17:27:37.203",up,[],
28296,"2016-06-15 17:36:36.367",up,[],
28297,"2016-06-15 17:43:43.919",up,[],
28298,"2016-06-15 17:51:18.578",right,[],
28299,"2016-06-15 18:04:23.992",up,[],
28300,"2016-06-15 18:16:48.684",up,[],
28301,"2016-06-15 18:22:59.948",up,[],
28302,"2016-06-15 18:29:44.205",up,[],
28303,"2016-06-15 18:37:29.598",up,[],
28304,"2016-06-15 18:46:41.611",up,[],
28305,"2016-06-15 18:55:18.149",up,[],
28306,"2016-06-15 19:08:23.401",up,[],
28307,"2016-06-15 19:19:51.857",up,[],
28308,"2016-06-15 19:26:55.975",up,[],
28309,"2016-06-15 19:35:39.486",up,[],
28310,"2016-06-15 19:44:01.334",a,[],
28311,"2016-06-15 19:51:00.386",up,[],
28312,"2016-06-15 19:58:17.743",up,[],
28313,"2016-06-15 20:09:05.931",up,[],
28314,"2016-06-15 20:15:30.545",up,[],
28315,"2016-06-15 20:22:43.589",up,"[""58191817""]",
28316,"2016-06-15 20:30:18.246",up,[],
28317,"2016-06-15 20:38:08.561",b,[],
28318,"2016-06-15 20:44:09.406",up,[],
28319,"2016-06-15 20:53:16.739",up,[],
28320,"2016-06-15 21:04:30.830",up,[],
28321,"2016-06-15 21:21:38.010",b,[],
28322,"2016-06-15 21:26:55.306",b,[],
28323,"2016-06-15 21:32:13.001",up,[],
28324,"2016-06-15 21:37:29.162",up,[],
28325,"2016-06-15 21:47:15.731",up,"[""58031234""]",
28326,"2016-06-15 21:52:31.261",up,[],
28327,"2016-06-15 21:57:48.413",a,[],
28328,"2016-06-15 22:03:06.057",a,[],
28329,"2016-06-15 22:08:23.753",a,[],
28330,"2016-06-15 22:13:41.419",a,[],
28331,"2016-06-15 22:18:58.914",a,[],
28332,"2016-06-15 22:24:16.722",a,[],
28333,"2016-06-15 22:29:34.709",a,[],
28334,"2016-06-15 22:34:52.465",a,[],
28335,"2016-06-15 22:40:10.218",a,[],
28336,"2016-06-15 22:45:27.953",a,[],
28337,"2016-06-15 22:50:44.102",a,[],
28338,"2016-06-15 22:55:59.735",a,[],
28339,"2016-06-15 23:01:15.365",a,[],
28340,"2016-06-15 23:06:32.624",a,[],
28341,"2016-06-15 23:11:50.164",a,[],
28342,"2016-06-15 23:17:07.922",a,[],
28343,"2016-06-15 23:22:25.707",a,[],
28344,"2016-06-15 23:27:43.478",a,[],
28345,"2016-06-15 23:33:01.205",a,[],
28346,"2016-06-15 23:38:18.965",a,[],
28347,"2016-06-15 23:43:35.194",a,[],
28348,"2016-06-15 23:48:50.814",a,[],
28349,"2016-06-15 23:54:08.053",a,[],
28350,"2016-06-15 23:59:25.837",a,[],
28351,"2016-06-16 00:04:43.623",a,[],
28352,"2016-06-16 00:10:00.989",a,"[""58091595""]",
28353,"2016-06-16 00:15:18.765",a,[],
28354,"2016-06-16 00:20:36.519",a,[],
28355,"2016-06-16 00:25:54.248",a,[],
28356,"2016-06-16 00:31:12.024",a,[],
28357,"2016-06-16 00:36:29.896",a,[],
28358,"2016-06-16 00:41:46.573",a,[],
28359,"2016-06-16 00:47:03.798",a,[],
28360,"2016-06-16 00:52:21.542",a,[],
28361,"2016-06-16 00:57:39.259",a,[],
28362,"2016-06-16 01:02:57.011",a,[],
28363,"2016-06-16 01:08:14.787",a,[],
28364,"2016-06-16 01:13:32.550",a,[],
28365,"2016-06-16 01:18:50.297",a,[],
28366,"2016-06-16 01:24:08.113",a,[],
28367,"2016-06-16 01:29:25.850",a,[],
28368,"2016-06-16 01:34:43.601",a,[],
28369,"2016-06-16 01:40:00.832",a,[],
28370,"2016-06-16 01:45:18.573",down,[],
28371,"2016-06-16 01:50:36.366",right,[],
28372,"2016-06-16 01:55:54.126",down,[],
28373,"2016-06-16 02:01:11.986",up,[],
28374,"2016-06-16 02:06:29.785",down,[],
28375,"2016-06-16 02:11:47.517",down,[],
28376,"2016-06-16 02:17:03.682",up,[],
28377,"2016-06-16 02:22:20.907",a,[],
28378,"2016-06-16 02:27:38.686",a,[],
28379,"2016-06-16 02:32:56.692",a,[],
28380,"2016-06-16 02:38:12.879",a,[],
28381,"2016-06-16 02:43:28.504",a,[],
28382,"2016-06-16 02:48:44.141",a,[],
28383,"2016-06-16 02:53:59.768",a,[],
28384,"2016-06-16 02:59:15.438",a,[],
28385,"2016-06-16 03:04:31.049",a,[],
28386,"2016-06-16 03:09:46.690",a,[],
28387,"2016-06-16 03:15:02.299",a,[],
28388,"2016-06-16 03:20:17.929",a,[],
28389,"2016-06-16 03:25:35.146",a,[],
28390,"2016-06-16 03:30:52.938",a,[],
28391,"2016-06-16 03:36:09.128",a,[],
28392,"2016-06-16 03:41:24.771",a,[],
28393,"2016-06-16 03:46:40.347",a,[],
28394,"2016-06-16 03:51:56.005",a,[],
28395,"2016-06-16 03:57:11.631",a,[],
28396,"2016-06-16 04:02:27.250",a,[],
28397,"2016-06-16 04:07:42.844",a,[],
28398,"2016-06-16 04:12:58.443",a,[],
28399,"2016-06-16 04:18:14.047",a,[],
28400,"2016-06-16 04:23:29.681",a,[],
28401,"2016-06-16 04:28:45.307",a,[],
28402,"2016-06-16 04:34:01.975",a,[],
28403,"2016-06-16 04:39:19.752",a,[],
28404,"2016-06-16 04:44:37.133",a,[],
28405,"2016-06-16 04:49:53.280",a,[],
28406,"2016-06-16 04:55:09.414",a,[],
28407,"2016-06-16 05:00:27.181",a,[],
28408,"2016-06-16 05:05:44.946",a,[],
28409,"2016-06-16 05:11:02.713",a,[],
28410,"2016-06-16 05:16:18.893",a,[],
28411,"2016-06-16 05:21:34.527",a,[],
28412,"2016-06-16 05:26:51.712",a,[],
28413,"2016-06-16 05:32:07.867",down,[],
28414,"2016-06-16 05:37:25.085",a,[],
28415,"2016-06-16 05:42:41.222",a,[],
28416,"2016-06-16 05:47:56.825",a,[],
28417,"2016-06-16 05:53:12.437",a,[],
28418,"2016-06-16 05:58:29.271",a,[],
28419,"2016-06-16 06:03:47.148",right,[],
28420,"2016-06-16 06:09:04.944",down,[],
28421,"2016-06-16 06:14:22.693",down,[],
